ExpId,DeviceIDHash,session,time_session,cnt_pay_session,total_actions,PaySuccess,viewOffers,viewCarts,from_outside
246,3460055105374208376,8,45.0,2,8,True,True,True,False
246,3460055105374208376,9,37.0,3,10,True,True,True,False
246,3460055105374208376,10,53.0,3,9,True,True,True,False
246,3461821332318259564,1,46.0,1,9,True,True,True,False
246,3461821332318259564,2,2097.0,0,17,False,True,False,False
246,3461821332318259564,3,1136.0,1,6,True,True,True,False
246,3461821332318259564,4,5.0,0,2,False,True,False,False
246,3461821332318259564,5,5.0,0,2,False,True,False,False
246,3462382778603008011,1,136.0,0,3,False,True,False,False
246,3462382778603008011,2,0.0,0,1,False,False,False,False
246,3462382778603008011,3,311.0,0,3,False,False,False,False
246,3462382778603008011,4,21.0,0,2,False,False,False,False
246,3462382778603008011,5,53.0,0,2,False,False,False,False
246,3464931645346456191,1,9.0,1,4,True,True,True,False
246,3464931645346456191,2,38.0,1,4,True,True,True,False
246,3465626179959685994,1,0.0,0,1,False,False,False,False
246,3465626179959685994,2,0.0,0,1,False,False,False,False
246,3467224126427330032,1,471.0,0,4,False,False,False,False
246,3467224126427330032,2,12.0,0,2,False,False,False,False
246,3467224126427330032,3,13.0,0,2,False,False,False,False
246,3467224126427330032,4,491.0,0,3,False,False,False,False
246,3467224126427330032,5,143.0,0,2,False,False,False,False
246,3467224126427330032,6,236.0,0,2,False,False,False,False
246,3467224126427330032,7,66.0,0,3,False,False,False,False
246,3467224126427330032,8,835.0,0,2,False,False,False,False
246,3470985736741755004,1,570.0,0,13,False,True,True,False
246,3470985736741755004,2,0.0,0,1,False,False,False,False
246,3487736834785627812,1,99.0,1,4,True,True,True,True
246,3487736834785627812,2,255.0,0,4,False,True,False,True
246,3493585361132233282,1,0.0,0,1,False,False,False,False
246,3493585361132233282,2,0.0,0,1,False,False,False,False
246,3493585361132233282,3,0.0,0,1,False,False,False,False
246,3496415403267024902,1,3747.0,0,8,False,False,False,False
246,3511569580412335882,1,129.0,0,3,False,True,False,False
246,3511569580412335882,2,27.0,0,2,False,True,False,False
246,3511569580412335882,3,78.0,5,12,True,True,True,False
246,3511569580412335882,4,75.0,0,3,False,True,False,False
246,3511569580412335882,5,496.0,0,2,False,False,False,False
246,3511569580412335882,6,241.0,0,4,False,True,False,False
246,3511569580412335882,7,17.0,0,2,False,True,False,False
246,3511569580412335882,8,213.0,3,10,True,True,True,False
246,3511569580412335882,9,2178.0,3,16,True,True,True,False
246,3511569580412335882,10,142.0,0,3,False,True,False,False
246,3511569580412335882,11,186.0,0,8,False,True,False,False
246,3511569580412335882,12,115.0,0,4,False,True,False,False
246,3511569580412335882,13,8.0,0,2,False,True,False,False
246,3511569580412335882,14,512.0,0,3,False,True,False,False
246,3511569580412335882,15,0.0,0,1,False,True,False,True
246,3511569580412335882,16,24.0,1,5,True,True,True,False
246,3511569580412335882,17,110.0,1,5,True,True,True,False
246,3511569580412335882,18,6.0,0,2,False,True,False,False
246,3511569580412335882,19,100.0,0,4,False,True,False,False
246,3511569580412335882,20,6.0,0,2,False,True,False,False
246,3511569580412335882,21,224.0,7,17,True,True,True,False
246,3511569580412335882,22,25.0,0,2,False,True,False,False
246,3511569580412335882,23,58.0,0,3,False,True,False,False
246,3511569580412335882,24,99.0,0,3,False,True,False,False
246,3511569580412335882,25,156.0,7,17,True,True,True,False
246,3511569580412335882,26,7.0,0,2,False,True,False,False
246,3511569580412335882,27,15.0,0,2,False,True,False,False
246,3511569580412335882,28,62.0,0,3,False,True,False,False
246,3511569580412335882,29,121.0,5,12,True,True,True,False
246,3511569580412335882,30,1728.0,2,9,True,True,True,False
246,3511569580412335882,31,83.0,0,3,False,True,False,False
246,3511569580412335882,32,82.0,4,11,True,True,True,False
246,3511569580412335882,33,8.0,0,2,False,True,False,False
246,3519615608581538277,1,184.0,0,2,False,False,False,False
246,3520574609868748885,1,78.0,1,6,True,True,True,False
246,3520574609868748885,2,4.0,0,2,False,True,False,False
246,3520574609868748885,3,0.0,1,2,True,False,True,True
246,3520574609868748885,4,136.0,0,5,False,True,False,False
246,3520574609868748885,5,987.0,3,10,True,True,True,False
246,3520574609868748885,6,53.0,0,3,False,True,False,False
246,3520574609868748885,7,312.0,0,2,False,False,False,False
246,3520574609868748885,8,59.0,0,4,False,True,False,False
246,3520574609868748885,9,276.0,3,11,True,True,True,False
246,3520574609868748885,10,132.0,1,10,True,True,True,False
246,3520574609868748885,11,525.0,1,7,True,True,True,False
246,3520574609868748885,12,63.0,1,6,True,True,True,False
246,3524225896421726669,1,494.0,2,14,True,True,True,False
246,3524225896421726669,2,57.0,0,4,False,True,False,False
246,3533817816573055639,1,2.0,1,3,True,True,True,True
246,3533817816573055639,2,9.0,0,2,False,True,False,True
246,3533817816573055639,3,61.0,2,6,True,True,True,False
246,3533817816573055639,4,0.0,0,1,False,True,False,True
246,3533817816573055639,5,8.0,0,4,False,True,True,False
246,3533817816573055639,6,63.0,0,3,False,True,False,False
246,3533817816573055639,7,88.0,0,3,False,False,False,False
246,3533817816573055639,8,0.0,0,1,False,False,False,False
246,3533817816573055639,9,33.0,0,3,False,True,False,False
246,3533854574232980892,1,6.0,0,2,False,True,False,False
246,3533854574232980892,2,1017.0,1,7,True,True,True,True
246,3533854574232980892,3,12.0,0,2,False,True,False,False
246,3533854574232980892,4,109.0,1,5,True,True,True,False
246,3545148843709269857,1,712.0,0,6,False,True,False,False
246,3545148843709269857,2,274.0,0,2,False,False,False,False
246,3545148843709269857,3,6.0,0,2,False,True,False,False
246,3545148843709269857,4,489.0,0,5,False,True,False,False
246,3545148843709269857,5,127.0,1,5,True,True,True,False
246,3545148843709269857,6,164.0,0,2,False,False,False,False
246,3545148843709269857,7,162.0,3,11,True,True,True,False
246,3545148843709269857,8,20.0,0,2,False,True,False,False
246,3545148843709269857,9,29.0,1,5,True,True,True,False
246,3545148843709269857,10,43.0,0,5,False,True,False,False
246,3545148843709269857,11,217.0,0,6,False,True,False,False
246,3545148843709269857,12,58.0,0,4,False,True,False,False
246,3545148843709269857,13,984.0,0,9,False,False,False,False
246,3545148843709269857,14,604.0,0,2,False,False,False,False
246,3545148843709269857,15,1333.0,2,9,True,True,True,False
246,3545148843709269857,16,144.0,0,4,False,True,False,False
246,3546653713328088383,1,37.0,0,2,False,False,False,False
246,3546653713328088383,2,83.0,0,5,False,False,False,False
246,3546653713328088383,3,0.0,0,1,False,False,False,False
246,3546653713328088383,4,0.0,0,1,False,False,False,False
246,3546653713328088383,5,992.0,0,5,False,False,False,False
246,3546828546427498902,1,22.0,0,3,False,False,False,False
246,3546828546427498902,2,8.0,1,5,True,True,True,False
246,3546828546427498902,3,1135.0,0,7,False,True,False,False
246,3546828546427498902,4,21.0,1,5,True,True,True,False
246,3546828546427498902,5,17.0,0,2,False,False,False,False
246,3546828546427498902,6,883.0,0,8,False,False,False,False
246,3546828546427498902,7,924.0,0,9,False,False,False,False
246,3546828546427498902,8,0.0,0,1,False,False,False,False
246,3546828546427498902,9,0.0,0,1,False,False,False,False
246,3546828546427498902,10,1253.0,1,6,True,True,True,False
246,3546828546427498902,11,140.0,0,4,False,True,False,False
246,3546828546427498902,12,197.0,0,3,False,False,False,False
246,3546915452512265829,1,59.0,0,3,False,False,False,False
246,3546915452512265829,2,10.0,1,5,True,True,True,False
246,3546915452512265829,3,13.0,1,5,True,True,True,False
246,3546915452512265829,4,99.0,1,6,True,True,True,False
246,3546915452512265829,5,287.0,0,5,False,True,False,False
246,3546915452512265829,6,90.0,1,5,True,True,True,False
246,3546915452512265829,7,33.0,1,6,True,True,True,False
246,3549896290149170697,1,12.0,1,5,True,True,True,False
246,3549896290149170697,2,31.0,1,5,True,True,True,False
246,3551628613719517043,1,78.0,0,3,False,True,False,False
246,3551628613719517043,2,88.0,1,5,True,True,True,False
246,3551628613719517043,3,449.0,1,5,True,True,True,False
246,3552058533941424611,1,206.0,2,11,True,True,True,False
246,3552058533941424611,2,25.0,1,6,True,True,True,False
246,3562192275108637696,1,385.0,0,8,False,True,False,False
246,3565140236816108567,1,566.0,0,6,False,True,False,False
246,3565140236816108567,2,940.0,0,4,False,False,False,False
246,3565140236816108567,3,4042.0,0,19,False,False,False,False
246,3565140236816108567,4,5.0,0,2,False,True,False,False
246,3565140236816108567,5,446.0,0,4,False,False,False,False
246,3569891352536189308,1,0.0,0,1,False,False,False,False
246,3569891352536189308,2,13.0,0,2,False,False,False,False
246,3569891352536189308,3,112.0,0,6,False,False,False,False
246,3576092197959269847,1,0.0,0,1,False,False,False,False
246,3576092197959269847,2,77.0,0,3,False,True,False,False
246,3576092197959269847,3,93.0,0,3,False,False,True,True
246,3581735502322859554,1,29.0,0,5,False,False,False,False
246,3581735502322859554,2,79.0,0,3,False,False,False,False
246,3581735502322859554,3,1092.0,0,13,False,False,False,False
246,3581735502322859554,4,571.0,0,2,False,False,False,False
246,3581735502322859554,5,1379.0,0,3,False,False,False,False
246,3581768004402811520,1,403.0,0,9,False,False,False,False
246,3581768004402811520,2,712.0,0,6,False,False,False,False
246,3584863859538494504,1,23.0,3,9,True,True,True,False
246,3584863859538494504,2,0.0,0,1,False,False,False,False
246,3584863859538494504,3,16.0,2,7,True,True,True,False
246,3584863859538494504,4,23.0,2,8,True,True,True,False
246,3585128975938311347,1,362.0,0,7,False,True,False,False
246,3585128975938311347,2,512.0,0,2,False,False,False,False
246,3585128975938311347,3,93.0,0,3,False,False,False,False
246,3585128975938311347,4,0.0,0,1,False,False,False,False
246,3585128975938311347,5,0.0,0,1,False,False,False,False
246,3585128975938311347,6,168.0,0,7,False,False,False,False
246,3585128975938311347,7,7.0,0,3,False,True,False,False
246,3585128975938311347,8,0.0,0,1,False,False,False,False
246,3590601961783190729,1,0.0,0,1,False,False,False,False
246,3590601961783190729,2,0.0,0,1,False,False,False,False
246,3590601961783190729,3,0.0,0,1,False,False,False,False
246,3593403433863525441,1,278.0,0,4,False,False,False,False
246,3593403433863525441,2,434.0,0,5,False,False,False,False
246,3593403433863525441,3,26.0,0,2,False,False,False,False
246,3593403433863525441,4,1301.0,0,3,False,False,False,False
246,3593403433863525441,5,0.0,0,1,False,False,False,False
246,3594499182636643546,1,28.0,0,3,False,False,False,False
246,3594499182636643546,2,105.0,0,11,False,False,False,False
246,3594499182636643546,3,96.0,0,2,False,False,False,False
246,3594499182636643546,4,43.0,0,2,False,False,False,False
246,3594499182636643546,5,126.0,0,4,False,False,False,False
246,3594499182636643546,6,1323.0,0,4,False,False,False,False
246,3594499182636643546,7,32.0,0,2,False,False,False,False
246,3594499182636643546,8,0.0,0,1,False,False,False,False
246,3595880009889674003,1,19.0,1,5,True,True,True,False
246,3595880009889674003,2,360.0,0,2,False,True,False,False
246,3595880009889674003,3,0.0,0,1,False,False,False,False
246,3595880009889674003,4,4.0,0,2,False,True,False,False
246,3595880009889674003,5,0.0,0,1,False,False,False,False
246,3595880009889674003,6,182.0,0,2,False,False,False,False
246,3595880009889674003,7,57.0,0,4,False,False,False,False
246,3595880009889674003,8,38.0,0,4,False,False,False,False
246,3595880009889674003,9,2420.0,0,12,False,False,False,False
246,3595880009889674003,10,25.0,0,4,False,False,False,False
246,3595880009889674003,11,0.0,0,1,False,False,False,False
246,3601814761280947503,1,416.0,0,13,False,True,True,False
246,3601814761280947503,2,124.0,0,3,False,True,False,False
246,3603221798976493506,1,96.0,0,5,False,True,True,False
246,3603221798976493506,2,133.0,1,8,True,True,True,False
246,3603221798976493506,3,0.0,0,1,False,False,False,False
246,3603221798976493506,4,45.0,0,4,False,True,False,False
246,3603221798976493506,5,62.0,1,7,True,True,True,False
246,3603221798976493506,6,91.0,0,4,False,True,False,False
246,3603221798976493506,7,3292.0,1,15,True,True,True,False
246,3603221798976493506,8,26.0,0,3,False,True,False,False
246,3603269985489840792,1,28.0,0,3,False,False,False,False
246,3606654638624981203,1,17.0,1,5,True,True,True,False
246,3606654638624981203,2,368.0,0,6,False,True,False,False
246,3606654638624981203,3,140.0,2,9,True,True,True,False
246,3609102353691601201,1,136.0,0,3,False,False,False,False
246,3609102353691601201,2,0.0,0,1,False,False,False,False
246,3609102353691601201,3,0.0,0,1,False,False,False,False
246,3619637208692966902,1,71.0,0,5,False,False,True,False
246,3619637208692966902,2,86.0,0,7,False,False,True,False
246,3619677813201752496,1,1492.0,0,10,False,False,False,False
246,3619677813201752496,2,193.0,0,2,False,False,False,False
246,3619677813201752496,3,282.0,0,2,False,False,False,False
246,3619677813201752496,4,62.0,0,2,False,False,False,False
246,3622365968453229956,1,210.0,0,4,False,False,False,False
246,3622365968453229956,2,737.0,0,2,False,False,False,False
246,3622365968453229956,3,0.0,0,1,False,False,False,False
246,3622365968453229956,4,0.0,0,1,False,False,False,False
246,3626323823862145827,1,417.0,0,4,False,False,False,False
246,3626323823862145827,2,0.0,0,1,False,False,False,False
246,3626323823862145827,3,1239.0,0,2,False,False,False,False
246,3626323823862145827,4,271.0,0,2,False,False,False,False
246,3626323823862145827,5,0.0,0,1,False,False,False,False
246,3626323823862145827,6,441.0,0,4,False,False,False,False
246,3626323823862145827,7,0.0,0,1,False,False,False,False
246,3626323823862145827,8,491.0,0,2,False,False,False,False
246,3626323823862145827,9,0.0,0,1,False,False,False,False
246,3626323823862145827,10,0.0,0,1,False,False,False,False
246,3626323823862145827,11,606.0,0,3,False,False,False,False
246,3626323823862145827,12,371.0,0,3,False,False,False,False
246,3626323823862145827,13,698.0,0,4,False,False,False,False
246,3626323823862145827,14,706.0,0,5,False,False,False,False
246,3643733893518242485,1,279.0,0,5,False,True,False,False
246,3643733893518242485,2,38.0,0,3,False,True,False,False
246,3647063540694984627,1,0.0,0,1,False,False,False,False
246,3647063540694984627,2,0.0,0,1,False,False,False,False
246,3647063540694984627,3,0.0,0,1,False,False,False,False
246,3647063540694984627,4,0.0,0,1,False,False,False,False
246,3656954787941717414,1,909.0,2,8,True,True,True,False
246,3656954787941717414,2,11.0,0,3,False,True,False,False
246,3656954787941717414,3,5.0,1,4,True,True,True,False
246,3656954787941717414,4,480.0,1,4,True,True,True,False
246,3656954787941717414,5,44.0,0,2,False,True,False,False
246,3656954787941717414,6,5.0,1,4,True,True,True,False
246,3657804120310783641,1,187.0,0,6,False,True,False,False
246,3657804120310783641,2,15.0,0,5,False,True,False,False
246,3657804120310783641,3,43.0,1,5,True,True,True,False
246,3657804120310783641,4,53.0,0,3,False,True,False,False
246,3658747956869024184,1,361.0,0,11,False,False,False,False
246,3665063492163498304,1,41.0,1,6,True,True,True,False
246,3665063492163498304,2,7.0,0,2,False,True,False,False
246,3665063492163498304,3,127.0,2,9,True,True,True,False
246,3665063492163498304,4,53.0,0,4,False,False,True,False
246,3665063492163498304,5,66.0,0,4,False,True,False,False
246,3665063492163498304,6,0.0,0,1,False,False,False,False
246,3665063492163498304,7,1108.0,0,7,False,False,False,False
246,3665063492163498304,8,199.0,2,8,True,True,True,False
246,3665063492163498304,9,0.0,0,1,False,True,False,True
246,3665063492163498304,10,179.0,0,5,False,False,False,False
246,3665063492163498304,11,2256.0,1,14,True,True,True,False
246,3665063492163498304,12,0.0,0,1,False,False,False,False
246,3666940454338004242,1,127.0,2,9,True,True,True,False
246,3666940454338004242,2,33.0,2,6,True,True,True,False
246,3667607224866672784,1,1616.0,5,19,True,True,True,True
246,3667607224866672784,2,49.0,0,4,False,True,False,False
246,3667607224866672784,3,31.0,2,8,True,True,True,False
246,3679478880410622267,1,445.0,0,6,False,False,False,False
246,3679478880410622267,2,0.0,0,1,False,False,False,False
246,3679478880410622267,3,92.0,0,5,False,False,False,False
246,3679478880410622267,4,0.0,0,1,False,False,False,False
246,3679478880410622267,5,1737.0,0,9,False,False,False,False
246,3680424426158571413,1,249.0,0,3,False,False,False,False
246,3680424426158571413,2,1490.0,0,10,False,False,False,False
246,3680424426158571413,3,0.0,0,1,False,False,False,False
246,3680424426158571413,4,0.0,0,1,False,False,False,False
246,3680424426158571413,5,0.0,0,1,False,False,False,False
246,3683101831663763288,1,393.0,0,3,False,True,False,False
246,3683101831663763288,2,883.0,0,7,False,True,False,False
246,3683101831663763288,3,0.0,0,1,False,False,False,False
246,3683101831663763288,4,0.0,0,1,False,False,False,False
246,3683101831663763288,5,447.0,0,6,False,False,False,False
246,3683637364625290838,1,7.0,1,5,True,True,True,False
246,3683637364625290838,2,12.0,1,5,True,True,True,False
246,3689505530499390250,1,46.0,1,5,True,True,True,False
246,3689505530499390250,2,21.0,1,4,True,True,True,False
246,3689505530499390250,3,294.0,1,5,True,True,True,True
246,3689505530499390250,4,6.0,0,2,False,True,False,False
246,3689985694197060241,1,2761.0,0,10,False,False,False,False
246,3689985694197060241,2,316.0,0,2,False,False,False,False
246,3689985694197060241,3,226.0,0,3,False,False,False,False
246,3689985694197060241,4,2194.0,0,7,False,False,False,False
246,3689985694197060241,5,51.0,0,3,False,False,False,False
246,3689985694197060241,6,1702.0,0,4,False,False,False,False
246,3689985694197060241,7,101.0,0,4,False,False,False,False
246,3689985694197060241,8,7.0,0,2,False,False,False,False
246,3689985694197060241,9,1568.0,0,5,False,False,False,False
246,3690159454468088620,1,6.0,1,4,True,True,True,False
246,3690159454468088620,2,2.0,0,2,False,True,False,False
246,3690159454468088620,3,87.0,1,6,True,True,True,False
246,3690159454468088620,4,6.0,1,4,True,True,True,False
246,3690159454468088620,5,44.0,2,6,True,True,True,False
246,3690159454468088620,6,972.0,0,9,False,True,False,False
246,3690159454468088620,7,839.0,1,4,True,True,True,True
246,3690159454468088620,8,1.0,0,2,False,True,False,False
246,3690159454468088620,9,4.0,1,4,True,True,True,False
246,3690159454468088620,10,3.0,1,4,True,True,True,False
246,3690159454468088620,11,7.0,1,4,True,False,True,True
246,3690159454468088620,12,1006.0,0,9,False,True,False,False
246,3690159454468088620,13,0.0,0,1,False,False,False,False
246,3690159454468088620,14,76.0,2,14,True,True,True,False
246,3690159454468088620,15,8.0,1,4,True,True,True,False
246,3690159454468088620,16,3.0,1,4,True,True,True,False
246,3690159454468088620,17,3.0,0,2,False,True,False,False
246,3690159454468088620,18,5.0,0,2,False,True,False,False
246,3690159454468088620,19,25.0,2,6,True,True,True,False
246,3693069227230746209,1,56.0,0,3,False,True,False,False
246,3693069227230746209,2,27.0,1,5,True,True,True,False
246,3693069227230746209,3,25.0,0,5,False,True,False,False
246,3693069227230746209,4,401.0,0,3,False,False,False,False
246,3699528392245208579,1,1835.0,0,6,False,True,False,False
246,3699528392245208579,2,0.0,0,2,False,True,True,True
246,3699851072758855337,1,73.0,0,4,False,True,False,False
246,3699851072758855337,2,33.0,0,5,False,True,False,False
246,3699851072758855337,3,562.0,1,9,True,True,True,True
246,3699851072758855337,4,0.0,0,1,False,False,False,False
246,3699851072758855337,5,3.0,0,2,False,True,False,False
246,3699851072758855337,6,23.0,0,3,False,True,False,False
246,3699851072758855337,7,35.0,0,3,False,True,False,False
246,3713941266430685358,1,22.0,0,3,False,True,False,False
246,3713941266430685358,2,201.0,1,6,True,True,True,False
246,3713941266430685358,3,38.0,0,2,False,True,False,False
246,3713941266430685358,4,129.0,0,4,False,True,False,False
246,3729805653380745633,1,183.0,6,18,True,True,True,False
246,3729805653380745633,2,74.0,2,7,True,True,True,False
246,3732189810952196067,1,19.0,2,7,True,True,True,False
246,3732189810952196067,2,3.0,0,2,False,True,False,False
246,3732189810952196067,3,126.0,0,2,False,False,False,False
246,3732189810952196067,4,0.0,0,1,False,False,False,False
246,3732189810952196067,5,46.0,2,8,True,True,True,False
246,3732189810952196067,6,11.0,0,2,False,True,False,False
246,3732189810952196067,7,90.0,0,3,False,False,False,False
246,3732189810952196067,8,30.0,1,5,True,True,True,False
246,3732189810952196067,9,294.0,0,3,False,False,False,False
246,3732189810952196067,10,0.0,0,1,False,False,False,False
246,3732189810952196067,11,0.0,0,1,False,False,False,False
246,3732189810952196067,12,48.0,0,2,False,False,False,False
246,3732189810952196067,13,11.0,1,5,True,True,True,False
246,3732189810952196067,14,51.0,0,3,False,True,False,False
246,3732189810952196067,15,0.0,0,1,False,False,False,False
246,3732189810952196067,16,5337.0,0,9,False,False,False,False
246,3732189810952196067,17,48.0,2,11,True,True,True,False
246,3732189810952196067,18,0.0,0,1,False,False,False,False
246,3732189810952196067,19,70.0,0,5,False,True,False,False
246,3732189810952196067,20,92.0,0,2,False,False,False,False
246,3732189810952196067,21,246.0,3,13,True,True,True,False
246,3732189810952196067,22,0.0,0,1,False,False,False,False
246,3732189810952196067,23,44.0,0,3,False,True,False,False
246,3732189810952196067,24,299.0,3,9,True,True,True,False
246,3732189810952196067,25,45.0,3,10,True,True,True,False
246,3737462046622621720,1,306.0,0,10,False,True,False,False
246,3737462046622621720,2,0.0,0,1,False,False,False,False
246,3737462046622621720,3,146.0,3,12,True,True,True,False
246,3737462046622621720,4,0.0,0,1,False,False,False,False
246,3737462046622621720,5,4.0,0,2,False,True,False,False
246,3737462046622621720,6,84.0,0,3,False,True,False,False
246,3737462046622621720,7,0.0,0,1,False,False,False,False
246,3737462046622621720,8,1263.0,1,5,True,True,True,False
246,3737462046622621720,9,12.0,0,3,False,True,False,False
246,3746982514833814851,1,1352.0,0,4,False,False,False,False
246,3754241321761816423,1,292.0,4,18,True,True,True,False
246,3754241321761816423,2,16.0,1,4,True,True,True,False
246,3754241321761816423,3,71.0,2,7,True,True,True,False
246,3754241321761816423,4,116.0,6,16,True,True,True,False
246,3754241321761816423,5,34.0,2,7,True,True,True,False
246,3754241321761816423,6,97.0,2,9,True,True,True,False
246,3754241321761816423,7,46.0,0,3,False,True,False,False
246,3754241321761816423,8,23.0,0,3,False,True,True,False
246,3754241321761816423,9,0.0,0,1,False,False,True,True
246,3758943196014692204,1,35.0,0,2,False,False,False,False
246,3758943196014692204,2,514.0,0,6,False,False,False,False
246,3758943196014692204,3,32.0,0,3,False,True,False,False
246,3758943196014692204,4,735.0,0,4,False,False,False,False
246,3763371756956986456,1,0.0,0,1,False,False,False,False
246,3763371756956986456,2,0.0,0,1,False,False,False,False
246,3763371756956986456,3,0.0,0,1,False,False,False,False
246,3763371756956986456,4,166.0,0,2,False,False,False,False
246,3763371756956986456,5,3164.0,0,3,False,False,False,False
246,3763371756956986456,6,0.0,0,1,False,False,False,False
246,3766207694147420134,1,60.0,0,2,False,False,False,False
246,3766207694147420134,2,8.0,1,5,True,True,True,False
246,3766207694147420134,3,6.0,0,2,False,True,False,False
246,3766973938953417188,1,73.0,0,4,False,False,False,False
246,3775253545147408565,1,1205.0,1,5,True,True,True,False
246,3775253545147408565,2,0.0,0,1,False,False,False,False
246,3775253545147408565,3,147.0,0,6,False,True,False,False
246,3775253545147408565,4,31.0,0,3,False,True,False,False
246,3775253545147408565,5,30.0,0,3,False,True,False,False
246,3775253545147408565,6,0.0,0,1,False,True,False,True
246,3775253545147408565,7,0.0,0,1,False,True,False,True
246,3775253545147408565,8,15.0,0,2,False,False,False,False
246,3775253545147408565,9,49.0,0,3,False,True,False,False
246,3775253545147408565,10,74.0,0,2,False,False,False,False
246,3775253545147408565,11,1162.0,0,6,False,False,False,False
246,3775253545147408565,12,31.0,0,3,False,True,False,False
246,3775253545147408565,13,75.0,1,4,True,True,True,True
246,3775253545147408565,14,269.0,0,5,False,False,False,False
246,3775253545147408565,15,331.0,0,7,False,True,False,False
246,3775253545147408565,16,294.0,0,5,False,True,False,False
246,3775253545147408565,17,8.0,0,2,False,True,False,False
246,3775253545147408565,18,112.0,0,2,False,False,False,False
246,3775253545147408565,19,52.0,0,4,False,True,False,True
246,3775253545147408565,20,244.0,0,3,False,False,False,False
246,3775253545147408565,21,46.0,0,2,False,False,False,False
246,3776706442481755473,1,15.0,2,8,True,True,True,False
246,3776706442481755473,2,11.0,1,5,True,True,True,False
246,3776706442481755473,3,8.0,1,5,True,True,True,False
246,3776706442481755473,4,41.0,2,10,True,True,True,False
246,3776706442481755473,5,6.0,1,5,True,True,True,False
246,3776706442481755473,6,647.0,1,7,True,True,True,False
246,3776706442481755473,7,115.0,1,10,True,True,True,False
246,3776706442481755473,8,132.0,2,9,True,True,True,True
246,3776706442481755473,9,8.0,1,5,True,True,True,False
246,3776706442481755473,10,82.0,1,7,True,True,True,False
246,3776706442481755473,11,14.0,0,2,False,False,True,False
246,3777653694124996125,1,654.0,7,20,True,True,True,False
246,3777653694124996125,2,15.0,0,3,False,True,False,False
246,3786858768330919611,1,186.0,0,5,False,False,False,False
246,3790155442928861287,1,1216.0,1,8,True,True,True,False
246,3790155442928861287,2,54.0,0,2,False,False,False,False
246,3790155442928861287,3,1152.0,1,14,True,True,True,False
246,3790155442928861287,4,508.0,1,6,True,True,True,False
246,3790155442928861287,5,615.0,0,8,False,False,False,False
246,3790155442928861287,6,148.0,0,3,False,True,False,False
246,3792176436818583594,1,914.0,1,6,True,True,True,True
246,3792176436818583594,2,0.0,0,1,False,True,False,True
246,3792176436818583594,3,76.0,0,2,False,True,False,True
246,3792176436818583594,4,407.0,1,5,True,True,True,True
246,3792176436818583594,5,4.0,0,2,False,True,False,True
246,3792176436818583594,6,390.0,0,5,False,False,False,False
246,3792176436818583594,7,2245.0,0,14,False,True,False,True
246,3792176436818583594,8,25.0,1,5,True,True,True,False
246,3792176436818583594,9,27.0,0,3,False,True,False,True
246,3792176436818583594,10,0.0,0,1,False,True,False,True
246,3792176436818583594,11,1840.0,0,5,False,True,False,True
246,3792176436818583594,12,11.0,0,2,False,True,False,True
246,3792176436818583594,13,30.0,1,3,True,True,True,True
246,3792176436818583594,14,466.0,0,4,False,True,False,True
246,3792176436818583594,15,0.0,0,1,False,True,False,True
246,3792176436818583594,16,74.0,0,2,False,True,False,True
246,3792176436818583594,17,0.0,0,1,False,True,False,True
246,3792176436818583594,18,739.0,1,14,True,True,True,False
246,3792176436818583594,19,182.0,0,4,False,True,False,True
246,3792176436818583594,20,0.0,0,1,False,True,False,True
246,3792176436818583594,21,0.0,0,1,False,True,False,True
246,3792176436818583594,22,238.0,1,5,True,True,True,True
246,3793140653696090611,1,0.0,0,1,False,False,False,False
246,3794977356240836925,1,288.0,2,10,True,True,True,True
246,3794977356240836925,2,477.0,0,8,False,True,False,True
246,3794977356240836925,3,0.0,0,1,False,False,False,False
246,3794977356240836925,4,50.0,3,8,True,True,True,False
246,3794977356240836925,5,57.0,0,3,False,True,False,False
246,3794977356240836925,6,97.0,0,3,False,True,False,True
246,3794977356240836925,7,182.0,3,17,True,True,True,True
246,3794977356240836925,8,385.0,0,4,False,True,False,False
246,3794977356240836925,9,20.0,0,2,False,True,False,False
246,3794977356240836925,10,101.0,5,12,True,False,True,True
246,3794977356240836925,11,229.0,2,4,True,False,True,True
246,3794977356240836925,12,49.0,2,7,True,True,True,False
246,3794977356240836925,13,75.0,3,7,True,True,True,True
246,3794977356240836925,14,25.0,0,3,False,True,False,False
246,3794977356240836925,15,124.0,0,2,False,False,False,False
246,3794977356240836925,16,137.0,4,10,True,True,True,False
246,3794977356240836925,17,263.0,0,6,False,True,False,False
246,3797068122842442849,1,50.0,0,2,False,False,False,False
246,3797068122842442849,2,1053.0,3,17,True,True,True,False
246,3797068122842442849,3,86.0,1,6,True,True,True,False
246,3806802168656381980,1,27.0,0,2,False,False,False,False
246,3806802168656381980,2,60.0,0,3,False,False,False,False
246,3806802168656381980,3,0.0,0,1,False,False,False,False
246,3806802168656381980,4,163.0,0,5,False,False,False,False
246,3823279791545140494,1,43.0,0,3,False,True,False,False
246,3823279791545140494,2,7.0,1,5,True,True,True,False
246,3823279791545140494,3,0.0,0,1,False,False,False,False
246,3823279791545140494,4,357.0,0,8,False,True,False,False
246,3823279791545140494,5,13.0,1,5,True,True,True,False
246,3823279791545140494,6,333.0,0,9,False,True,False,False
246,3823279791545140494,7,10.0,1,5,True,True,True,False
246,3823279791545140494,8,388.0,0,10,False,True,False,False
